MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,Run,fill_rate,cost,lost_demand,bullwhip
15,3,10,"(s,S)",29,89.84575835475579,25548.0,553,14.644202702661802
15,3,10,QL,29,100.0,87951.0,0,13.15686688791727
15,3,10,SARSA,29,100.0,134758.5,0,9.407013323498624
15,3,30,ROP,0,89.46280991735537,22172.5,561,10.807400238664428
15,3,30,"(s,S)",0,88.00896525961898,25769.0,642,14.203252252717522
15,3,30,QL,0,100.0,64378.5,0,16.162680817367622
15,3,30,SARSA,0,100.0,104244.5,0,28.30690800574459
15,3,30,ROP,1,82.09096055859597,24415.0,949,10.375088409181984
15,3,30,"(s,S)",1,94.7233418834738,24249.5,288,14.95143339635006
15,3,30,QL,1,100.0,109840.0,0,20.545814196955675
15,3,30,SARSA,1,100.0,129530.0,0,20.015131574941478
15,3,30,ROP,2,85.83192962755007,23514.5,757,10.637407484009412
15,3,30,"(s,S)",2,90.32551372976904,26770.5,532,14.717652770015173
15,3,30,QL,2,100.0,91020.5,0,15.616198027470608
15,3,30,SARSA,2,100.0,68632.0,0,17.862929657756755
15,3,30,ROP,3,88.3863965267728,22936.5,642,10.827638508764831
15,3,30,"(s,S)",3,93.58567965690844,25223.5,344,14.543404875857778
15,3,30,QL,3,100.0,82622.5,0,19.72837378231736
15,3,30,SARSA,3,100.0,106535.5,0,25.55602966826184
15,3,30,ROP,4,86.34400863620007,23106.5,759,10.86972850100772
15,3,30,"(s,S)",4,92.59325361413528,24888.5,415,14.784609127128508
15,3,30,QL,4,26.776151374509105,61408.0,4102,15.742660606848617
15,3,30,SARSA,4,98.99101082370208,98456.0,55,26.29960991067512
15,3,30,ROP,5,86.96515616537282,23889.0,722,10.953423286985872
15,3,30,"(s,S)",5,92.57111795615148,24824.0,410,15.046066233026972
15,3,30,QL,5,100.0,125225.5,0,16.051615001445356
15,3,30,SARSA,5,100.0,101765.0,0,22.618480750993864
15,3,30,ROP,6,82.94930875576037,24281.0,925,10.540173855432055
15,3,30,"(s,S)",6,88.65569024787408,26358.0,627,14.599487057107304
15,3,30,QL,6,100.0,95959.0,0,25.228647283853043
15,3,30,SARSA,6,100.0,96712.5,0,21.519962264846164
15,3,30,ROP,7,88.61684633656131,22687.5,623,10.953423286985874
15,3,30,"(s,S)",7,89.51406649616368,25473.0,574,14.819876394500833
15,3,30,QL,7,100.0,66445.5,0,18.05123959431455
15,3,30,SARSA,7,100.0,105476.0,0,20.868429186478743
15,3,30,ROP,8,90.4168151050944,22745.0,538,11.166078253314446
15,3,30,"(s,S)",8,92.5925925925926,24346.5,408,15.041556895896951
15,3,30,QL,8,100.0,87560.5,0,14.387431529850844
15,3,30,SARSA,8,100.0,103477.5,0,28.815788365026854
15,3,30,ROP,9,84.94487619736128,23982.0,833,10.712176948322172
15,3,30,"(s,S)",9,92.7502254283138,24536.0,402,14.9047699289654
15,3,30,QL,9,100.0,72510.5,0,22.08458239662802
15,3,30,SARSA,9,100.0,111949.0,0,20.84023467351707
15,3,30,ROP,10,83.54792560801144,24669.0,920,10.79709308056709
15,3,30,"(s,S)",10,90.7340770061173,26280.0,515,14.918099397135633
15,3,30,QL,10,100.0,82855.0,0,16.480387664790694
15,3,30,SARSA,10,100.0,108479.0,0,24.627937590048536
15,3,30,ROP,11,84.08796895213455,24220.0,861,10.637407484009412
15,3,30,"(s,S)",11,93.41328413284133,24403.5,357,14.891820175027355
15,3,30,QL,11,100.0,101408.5,0,21.53042363268114
15,3,30,SARSA,11,100.0,102256.5,0,25.112096221114285
15,3,30,ROP,12,84.70953598830837,24447.0,837,10.64822168288296
15,3,30,"(s,S)",12,91.86279875935048,25236.0,446,14.999779669364486
15,3,30,QL,12,100.0,80637.5,0,18.35050686344912
15,3,30,SARSA,12,100.0,100443.0,0,16.112446551774205
15,3,30,ROP,13,89.40384974771071,22856.0,567,10.859710899612791
15,3,30,"(s,S)",13,87.79585798816568,26533.0,660,14.239686321740551
15,3,30,QL,13,98.37975605315856,79423.0,89,15.603776008819416
15,3,30,SARSA,13,100.0,110356.5,0,18.28740615134613
15,3,30,ROP,14,88.24396535839321,23236.0,638,10.81758193008199
15,3,30,"(s,S)",14,91.55844155844156,25232.0,455,14.584879051307375
15,3,30,QL,14,100.0,88800.0,0,12.787312314436305
15,3,30,SARSA,14,100.0,104695.5,0,24.730991545600197
15,3,30,ROP,15,89.31433659839715,22782.5,600,11.024007533694752
15,3,30,"(s,S)",15,85.24712002972873,26787.0,794,14.019079047644034
15,3,30,QL,15,100.0,106437.5,0,17.822123128548892
15,3,30,SARSA,15,98.19620835634088,101509.0,98,23.843330510501023
15,3,30,ROP,16,88.27953044754219,22907.0,639,10.81758193008199
15,3,30,"(s,S)",16,86.44534115920763,27625.0,739,14.401589676159896
15,3,30,QL,16,100.0,82751.0,0,22.76353487592686
15,3,30,SARSA,16,100.0,98675.0,0,26.50289045749754
15,3,30,ROP,17,87.70461309523809,23027.0,661,10.79709308056709
15,3,30,"(s,S)",17,95.65136244867487,24643.5,233,14.930229529379728
15,3,30,QL,17,100.0,99476.0,0,22.066674811500363
15,3,30,SARSA,17,100.0,103138.0,0,26.815606460776912
15,3,30,ROP,18,89.52084857351865,22317.5,573,11.01447099679386
15,3,30,"(s,S)",18,93.99852724594992,23846.5,326,14.922318718003794
15,3,30,QL,18,100.0,100523.0,0,25.924574594367368
15,3,30,SARSA,18,100.0,108586.5,0,20.68792503059897
15,3,30,ROP,19,86.7132867132867,23662.0,741,10.953423286985872
