MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,"(s,S)_fill_rate_mean","(s,S)_fill_rate_sd","(s,S)_fill_rate_ci95","(s,S)_cost_mean","(s,S)_cost_sd","(s,S)_cost_ci95","(s,S)_lost_demand_mean","(s,S)_lost_demand_sd","(s,S)_lost_demand_ci95","(s,S)_bullwhip_mean","(s,S)_bullwhip_sd","(s,S)_bullwhip_ci95",QL_fill_rate_mean,QL_fill_rate_sd,QL_fill_rate_ci95,QL_cost_mean,QL_cost_sd,QL_cost_ci95,QL_lost_demand_mean,QL_lost_demand_sd,QL_lost_demand_ci95,QL_bullwhip_mean,QL_bullwhip_sd,QL_bullwhip_ci95,ROP_fill_rate_mean,ROP_fill_rate_sd,ROP_fill_rate_ci95,ROP_cost_mean,ROP_cost_sd,ROP_cost_ci95,ROP_lost_demand_mean,ROP_lost_demand_sd,ROP_lost_demand_ci95,ROP_bullwhip_mean,ROP_bullwhip_sd,ROP_bullwhip_ci95,SARSA_fill_rate_mean,SARSA_fill_rate_sd,SARSA_fill_rate_ci95,SARSA_cost_mean,SARSA_cost_sd,SARSA_cost_ci95,SARSA_lost_demand_mean,SARSA_lost_demand_sd,SARSA_lost_demand_ci95,SARSA_bullwhip_mean,SARSA_bullwhip_sd,SARSA_bullwhip_ci95,p_QL_vs_ROP_fill_rate,p_SARSA_vs_ROP_fill_rate,p_QL_vs_SARSA_fill_rate,p_QL_vs_ROP_cost,p_SARSA_vs_ROP_cost,p_QL_vs_SARSA_cost,p_QL_vs_ROP_lost_demand,p_SARSA_vs_ROP_lost_demand,p_QL_vs_SARSA_lost_demand,p_QL_vs_ROP_bullwhip,p_SARSA_vs_ROP_bullwhip,p_QL_vs_SARSA_bullwhip
25,3,30,72.94042129082987,2.244066024551336,0.8167566946685577,40407.95,1644.4186731182542,598.507327954332,2470.0333333333333,215.28670547796384,78.35636565435756,13.631900746107332,0.1813188732532578,0.0659933361938256,98.00151146993193,2.195485236003341,0.7990750917902354,81083.7,10518.375933416084,3828.298217016964,182.36666666666667,201.0329132809407,73.16851464018755,18.2482932453425,2.465166099440025,0.8972289108963141,67.1872693648107,2.4338463110412265,0.8858296710475506,42358.71666666667,1782.0956375539697,648.616630075689,2992.5,225.19040092034712,81.9609430001343,9.284583603975642,0.1769833003825855,0.0644153486798205,98.00014029235292,2.0588716731856795,0.74935282836612,96809.33333333331,11610.036125649603,4225.621985816573,181.9,186.901284104738,68.02512642880697,16.379066946732106,2.6555636330965338,0.966526542321141,0.0,0.0,0.8522,0.0,0.0,0.0,0.0,0.0,0.8347,0.0,0.0,0.0044
25,3,60,73.19914652417495,1.961533838148488,0.7139254712645994,40215.86666666667,1458.4785504841072,530.8320286060004,2447.6,181.03565026443457,65.89025354399506,13.6202135519,0.2128666443650862,0.0774755532834982,95.35656671968582,4.483069843512329,1.631670934498235,82081.73333333334,13694.758694316435,4984.383580108654,423.6666666666667,408.9093080650308,148.82780239996512,17.933510079083877,2.520612467945102,0.9174093299107836,67.01686861689488,2.4366659050321267,0.8868558985484886,42532.68333333333,1820.1668581173783,662.4731405032663,3009.7,233.55900753342823,85.00680502090447,9.261515423546385,0.1381676535348144,0.0502878947306231,94.22159457962782,4.009909832492609,1.4594582623122327,96606.7,10947.999097704262,3984.665093828093,528.8666666666667,367.6893374696755,133.82526389643397,16.114908185894002,2.937029322454864,1.0689696004075802,0.0,0.0,0.1854,0.0,0.0,0.0001,0.0,0.0,0.1929,0.0,0.0,0.0138
25,3,90,72.8795303981244,2.495305906045969,0.908198681193666,40406.316666666666,1745.5095649663133,635.3006583570887,2475.4333333333334,231.17939402598628,84.14071407631403,13.680387801786326,0.2002767677581073,0.0728933057509832,93.27560513595412,5.716488563462539,2.0805895428757544,81265.41666666667,12219.679681483289,4447.509599701845,613.1,521.0201755530522,189.6319946849263,18.116943318023285,2.376243742603112,0.8648644753326248,67.66673598661924,2.54479412069488,0.9262105534734816,42026.23333333333,1738.7748020437327,632.8494547633248,2947.6666666666665,232.1874721474486,84.50761707535474,9.300581036189705,0.168515187190853,0.0613332699598143,91.09423787322514,4.401749505036192,1.6020733513003982,89858.66666666667,9497.793501943255,3456.8441135071507,812.3,401.3442537273955,146.0744035657974,17.109889078709266,2.452098917793365,0.8924729420551147,0.0,0.0,0.0378,0.0,0.0,0.0049,0.0,0.0,0.0406,0.0,0.0,0.1188
25,7,10,66.32172763954647,2.111007833063132,0.768328454371925,44756.16666666666,1533.347869496315,558.0816802915932,3075.5333333333333,194.52433152579025,70.79963259163928,13.02517228287281,0.2958314854114632,0.1076716743447264,95.69322845894207,2.500167361418665,0.9099680704086184,67983.21666666666,8224.954979292525,2993.5781608866737,392.06666666666666,227.15647079099952,82.6765194187749,17.588668837495206,2.280276141427735,0.829935832470193,59.858968082366616,2.370598411053886,0.8628097843003609,47502.5,1687.4397174417816,614.1653904081314,3665.5,213.4042720597068,77.67122979836746,8.82885996721795,0.1753283485093818,0.0638130076582083,96.66227526226584,2.8534635089467955,1.0385547476887145,75842.0,14710.016504636107,5353.899719260096,304.1,260.1552549280269,94.68685136309831,15.894987781177257,2.649895735817744,0.9644636382013432,0.0,0.0,0.1206,0.0,0.0,0.0303,0.0,0.0,0.1188,0.0,0.0,0.0199
25,7,30,66.16914141839952,2.7199988857240336,0.9899785813344284,44868.816666666666,2025.871279570568,737.3419106315454,3089.6,256.3125175770131,93.288237675731,13.002467596170556,0.3125097344046368,0.1137419375952237,93.96124009809093,3.437605034928311,1.2511605697810917,72842.03333333334,10038.141972773426,3653.510889874703,552.0,316.25200921627885,115.10398664915448,17.771406093433775,2.3953378432019847,0.8718140188496978,59.93281850379493,2.5702769994327346,0.9354853749719853,47457.566666666666,1946.8115160150685,708.5670927534584,3661.133333333333,246.8375624215695,89.8397058721981,8.830628752626419,0.1490726083829985,0.0542568933161676,94.14991814592176,3.834104720878031,1.395471730589367,74861.8,10710.602866318965,3898.261681828754,534.3666666666667,353.8143094273542,128.77526896834553,16.354724570879686,2.6884068991622336,0.9784802714630026,0.0,0.0,0.7338,0.0,0.0,0.61,0.0,0.0,0.7117,0.0,0.0,0.0724
25,7,60,66.3489436641211,2.738207548520528,0.9966058583740924,44711.65,2100.003480751084,764.3232788008747,3071.2,263.76433926265827,96.00042402971488,13.039491572712985,0.3014710860026433,0.1097242795210933,87.73651714767453,4.274272893094161,1.5556765986744872,71823.81666666667,8351.696608557382,3039.7074071132724,1120.6333333333334,389.7361058745036,141.8494688411395,16.612101482660513,1.93909991346652,0.7057603558129044,59.542032304044014,2.424402371047308,0.8823924276109973,47745.7,1828.7522868520675,665.5979177241412,3697.933333333333,230.05143386256523,83.73017846608047,8.812024498612146,0.1532494226528548,0.0557770985953212,91.4812900645571,4.1632917400342855,1.5152835804869709,76608.03333333334,9933.916573984749,3615.576715352288,778.7,383.8117724440806,139.69323148546096,16.443976270914323,1.7850873933352072,0.6497055180747076,0.0,0.0,0.0012,0.0,0.0,0.0364,0.0,0.0,0.0011,0.0,0.0,0.9941
25,7,90,66.11912807635764,2.833003413615847,1.0311080328183486,44870.73333333333,2098.909616655488,763.925152893098,3092.4333333333334,268.8678341159876,97.8579066269556,13.021624901569888,0.3249488915785596,0.1182693288514,84.97117353980371,7.490539876831591,2.726278337691592,73623.93333333333,9769.934684815224,3555.8933975183645,1377.8,691.4364950352756,251.65720619612063,16.71269583815599,2.141136494659612,0.7792941682997261,59.58085487214766,2.2504413067488613,0.8190770606284993,47698.41666666666,1649.0414896909729,600.1898615084631,3692.133333333333,212.29393669051305,77.2671089586976,8.810074862912792,0.1419909999124469,0.0516794508238055,84.62385901881126,6.213990303528382,2.2616617004515427,74991.4,10896.89433692004,3966.064858788977,1401.9333333333334,567.9579170638926,206.71558945984648,17.41827683904426,1.892538411771512,0.688813698358464,0.0,0.0,0.8534,0.0,0.0,0.4733,0.0,0.0,0.8825,0.0,0.0,0.217
25,14,10,55.54941043616807,1.99573060295654,0.7263718236835601,52320.96666666667,1596.2181395062796,580.9641237511277,4059.5666666666666,202.5464034624055,73.71936885949407,12.130429741155956,0.3065613734041696,0.1115769550963651,78.2423470851347,3.649768525103502,1.3283802010526269,68378.28333333334,3034.777042011854,1104.5461402523551,1987.8666666666663,340.74817028937304,124.01967956158968,15.681181321543624,2.1265276589981843,0.7739770946498234,48.91411138928621,2.077736262325586,0.756218838235536,55536.43333333333,1803.0524245167016,656.244122254301,4667.333333333333,219.01953236082747,79.71497601308226,8.034793258086546,0.1400590382121404,0.0509762885124898,77.14647393080759,3.594847785711958,1.308391091515104,68508.01666666666,4089.10800681382,1488.283456568854,2086.8,331.92473042343,120.808275127999,15.957651519788412,2.057814127008012,0.7489679208317241,0.0,0.0,0.2282,0.0,0.0,0.5298,0.0,0.0,0.2254,0.0,0.0,0.7506
25,14,30,54.85807285254136,1.6716045261118089,0.6084019688382607,52790.51666666667,1379.8494270712615,502.2139477470821,4123.366666666667,170.0457748829872,61.89034703805126,12.038424529941294,0.2937029830876909,0.1068969785454323,75.83216184265385,3.8331647407702594,1.395129612738342,67339.58333333333,4595.270082891997,1672.5076548327363,2204.5666666666666,359.72718211938826,130.9273350408699,16.614549068957174,2.410334989494092,0.8772724231484088,48.422804275669776,2.2159502933286648,0.8065236126422792,55833.0,1856.6594598902625,675.7550923165317,4710.233333333334,223.11711174976148,81.2063427381397,7.987849600383787,0.1591273079128341,0.057916430541912,75.95116527956469,3.8824365220490336,1.4130627113091518,67888.91666666667,4520.741884328525,1645.382158322234,2196.0,356.5280727609912,129.76297804029102,16.18598674377499,2.3242065235027245,0.8459248600952908,0.0,0.0,0.9941,0.0,0.0,0.8187,0.0,0.0,0.9941,0.0,0.0,0.6414
25,14,60,54.96218733553853,1.837423677044461,0.6687539817232548,52749.55,1446.303001621721,526.4005809855561,4115.366666666667,182.9119065439852,66.57314115089747,12.08510019250884,0.2841777788762734,0.1034301579516327,70.97908294201625,5.985397961988993,2.1784625774045345,69554.93333333333,6195.859619850089,2255.0628049149805,2651.133333333333,544.8018436907945,198.2876387031411,16.610913265621377,3.016237612771606,1.0977984765108957,48.580066970800125,2.3694934401139096,0.8624076159137064,55698.18333333333,1920.563539187276,699.0138039637977,4690.233333333334,233.516977731575,84.9915077338979,8.00030088817983,0.1576699362706112,0.0573860013868057,72.22353102575205,5.852418785171889,2.1300630955138007,71341.75,6854.995704776189,2494.963861377278,2537.333333333333,545.4675262765165,198.52992244277465,15.461986672594657,2.566567187789349,0.9341351413057094,0.0,0.0,0.652,0.0,0.0,0.2458,0.0,0.0,0.6627,0.0,0.0,0.217
25,14,90,55.32616743380508,1.7261755670873604,0.6282638011391732,52474.75,1389.8810845416476,505.86509851890384,4082.6666666666665,172.0012273858016,62.60205912909787,12.139110848754049,0.300582793853704,0.1094009741675386,67.59668732504934,6.105767440395653,2.2222725973624176,73473.15,8562.562819380266,3116.454876877855,2959.633333333333,563.3880535553527,205.0523288545496,16.211262104387185,2.6523340471136234,0.9653510929610548,48.34708759218436,1.56559826004071,0.5698196247614208,55880.35,1304.886560522919,474.9302482324272,4716.533333333334,159.99890277401556,58.233658702813,7.989361467537068,0.1196944968328368,0.0435643517319191,69.66124594383062,5.126544196690449,1.8658717022367093,69562.65,8997.566623954503,3274.780106931341,2775.633333333333,476.997098756609,173.60922962363898,17.081335715939904,2.7910328192736227,1.015832295147001,0.0,0.0,0.1761,0.0,0.0,0.0933,0.0,0.0,0.158,0.0,0.0,0.2282
